location,areaName,communityName,roomType,houseTotalMoney,houseType,houseFloor,houseBuildingArea,houseStructure,houseAgeLimit,houseBuildingStructure,houseBuildingType,houseDecoration,houseInnerArea,houseElevator,houseElevatorRatio,houseLastTrade,houseOrientation,houseListDate,housePledge,housePrivilege,houseUsage,housePrivilegeProperty,houseTradeProperty,houseTitle,houseUrl,CrawlTime
经开区,江南区,庭香園,,37万,1室1厅1厨1卫,中楼层 (共7层),37㎡,平层,暂无数据,钢混结构,板楼,精装,暂无数据,无,一梯八户,暂无数据,南 北,2019-11-10,,70年,暂无数据,暂无数据,商品房,二号线江南客运站地铁口300米，小户型，精装修,https://nn.lianjia.com/ershoufang/105103341771.html,2020-01-15 00:23:40
星湖,青秀区,雍华府,,145万,2室2厅1厨1卫,高楼层 (共24层),88㎡,平层,暂无数据,钢混结构,塔楼,简装,暂无数据,有,两梯六户,暂无数据,南,2019-11-08,,70年,暂无数据,暂无数据,商品房,雍华府大2房诚心出售，地段好，高楼层，采光充足,https://nn.lianjia.com/ershoufang/105103335342.html,2020-01-15 00:23:42
西大,西乡塘区,福满花园,,43.5万,1室1厅1厨1卫,中楼层 (共15层),41.7㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,两梯十四户,暂无数据,南,2019-11-05,,70年,暂无数据,暂无数据,商品房,龙腾路  福满花园    一房一厅,https://nn.lianjia.com/ershoufang/105103314527.html,2020-01-15 00:23:46
大沙田,良庆区,恒大绿洲,,92万,2室2厅1厨1卫,低楼层 (共28层),80.2㎡,平层,暂无数据,框架结构,板塔结合,精装,暂无数据,有,两梯六户,暂无数据,南,2019-11-06,,70年,暂无数据,暂无数据,商品房,业主诚心卖地铁四号线物业，2房1厅1卫，看房方便,https://nn.lianjia.com/ershoufang/105103322725.html,2020-01-15 00:23:46
白沙星光,江南区,银宇新居,,73万,2室2厅0厨1卫,中楼层 (共8层),81㎡,平层,暂无数据,混合结构,塔楼,简装,暂无数据,有,两梯六户,暂无数据,北,2019-11-06,,70年,暂无数据,暂无数据,商品房,江南万达商圈 地铁站口 淡村菜市旁,https://nn.lianjia.com/ershoufang/105103323187.html,2020-01-15 00:23:47
西大,西乡塘区,茂泽大厦,,50万,1室1厅1厨1卫,高楼层 (共23层),54.88㎡,平层,暂无数据,未知结构,暂无数据,简装,暂无数据,暂无数据,一梯十四户,暂无数据,南,2019-11-04,,70年,暂无数据,暂无数据,商品房,龙腾路  茂泽大厦  一房一厅大阳台,https://nn.lianjia.com/ershoufang/105103310926.html,2020-01-15 00:23:48
五象文旅,良庆区,天誉花园,,68万,2室2厅1厨1卫,低楼层 (共32层),53㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯十户,暂无数据,东南 南,2019-11-08,,70年,暂无数据,暂无数据,商品房,五象新区 自贸区 文旅 良庆大桥旁 双地铁口 湖景房,https://nn.lianjia.com/ershoufang/105103334581.html,2020-01-15 00:23:52
琅东,青秀区,飞扬世代,,96万,2室2厅1厨1卫,高楼层 (共27层),97㎡,平层,暂无数据,框架结构,板塔结合,其他,暂无数据,有,两梯十三户,暂无数据,北,2019-12-04,,70年,暂无数据,暂无数据,商品房,飞扬世代 2室2厅 96万,https://nn.lianjia.com/ershoufang/105103484149.html,2020-01-15 00:23:53
柳沙,青秀区,半岛·半山,,114.5万,2室2厅1厨1卫,中楼层 (共16层),83㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,南,2019-12-03,,70年,暂无数据,暂无数据,商品房,半岛·半山 2室2厅 114.5万,https://nn.lianjia.com/ershoufang/105103480612.html,2020-01-15 00:23:53
凤岭北,青秀区,凤岭山语城,,92万,1室1厅1厨1卫,低楼层 (共34层),45㎡,平层,暂无数据,钢混结构,塔楼,其他,暂无数据,有,两梯十八户,暂无数据,南,2019-12-04,,70年,暂无数据,暂无数据,商品房,西班牙原乡小区，别墅式布局，舒适区,https://nn.lianjia.com/ershoufang/105103485486.html,2020-01-15 00:23:57
五象核心区,良庆区,碧水天和C区,,105万,1室1厅1厨1卫,高楼层 (共26层),52㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯十六户,暂无数据,南,2019-11-03,,70年,暂无数据,暂无数据,商品房,五象新区  1室1厅  精装修  拎包入住,https://nn.lianjia.com/ershoufang/105103306028.html,2020-01-15 00:23:58
朝阳,兴宁区,福莱阁商务楼,,98.6万,3室1厅0厨1卫,中楼层 (共16层),116㎡,平层,暂无数据,框架结构,暂无数据,其他,暂无数据,有,两梯十七户,暂无数据,南,2019-11-30,,70年,暂无数据,暂无数据,商品房,朝阳商圈  户型方正  地铁口 精致电梯房,https://nn.lianjia.com/ershoufang/105103463403.html,2020-01-15 00:23:58
大沙田,良庆区,阳光新城碧涛苑,,77万,2室2厅1厨1卫,中楼层 (共7层),75㎡,平层,暂无数据,混合结构,平房,其他,暂无数据,无,一梯四户,暂无数据,南 北,2019-11-28,,70年,暂无数据,暂无数据,商品房,看房方便 满五唯一 免双税 业主今年刚装修 价格可小刀,https://nn.lianjia.com/ershoufang/105103451159.html,2020-01-15 00:23:59
东沟岭,兴宁区,金桂花园,,33万,1室0厅1厨1卫,低楼层 (共7层),30.7㎡,平层,暂无数据,框架结构,板楼,其他,暂无数据,无,一梯四户,暂无数据,南,2019-12-01,,70年,暂无数据,暂无数据,商品房,金桂花园 1室0厅 33万,https://nn.lianjia.com/ershoufang/105103465443.html,2020-01-15 00:24:02
星湖,青秀区,永嘉公寓,,88万,2室2厅1厨1卫,低楼层 (共7层),79.3㎡,平层,暂无数据,未知结构,平房,其他,暂无数据,无,一梯两户,暂无数据,南,2019-11-29,,70年,暂无数据,暂无数据,商品房,桃源沛鸿初中旁 温馨两房 业主急售！！,https://nn.lianjia.com/ershoufang/105103455749.html,2020-01-15 00:24:03
金湖,青秀区,希尔顿阳光,,53万,1室0厅1厨1卫,中楼层 (共29层),32㎡,平层,暂无数据,框架结构,塔楼,其他,暂无数据,有,两梯十七户,暂无数据,南,2019-11-29,,70年,暂无数据,暂无数据,商品房,配套丰富，出行方便，多姿多彩的城市生活小区。,https://nn.lianjia.com/ershoufang/105103457350.html,2020-01-15 00:24:03
金湖,青秀区,金源CBD现代城,,123万,1室1厅0厨0卫,高楼层 (共29层),66.54㎡,平层,暂无数据,框架结构,塔楼,其他,暂无数据,有,三梯四十八户,暂无数据,南,2019-11-29,,70年,暂无数据,暂无数据,商品房,金源CBD现代城 1室1厅 123万,https://nn.lianjia.com/ershoufang/105103453283.html,2020-01-15 00:24:04
凤岭北,青秀区,华凯·逸悦豪庭二期,,140万,2室2厅1厨1卫,低楼层 (共32层),92㎡,平层,暂无数据,钢混结构,板塔结合,其他,暂无数据,有,两梯四户,暂无数据,南,2019-11-27,,70年,暂无数据,暂无数据,商品房,红本在手   业主诚心出售 拎包入住,https://nn.lianjia.com/ershoufang/105103443538.html,2020-01-15 00:24:05
白沙星光,江南区,南宁市航道管理局大院,,43万,2室1厅1厨1卫,低楼层 (共6层),50㎡,平层,暂无数据,钢混结构,板楼,其他,暂无数据,无,一梯两户,暂无数据,南,2019-11-26,,70年,暂无数据,暂无数据,商品房,南宁市航道管理局大院 2室1厅 43万,https://nn.lianjia.com/ershoufang/105103435282.html,2020-01-15 00:24:05
北湖南,西乡塘区,MOCO荣和摩客社区,,105万,3室2厅1厨1卫,高楼层 (共20层),76㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,三梯八户,暂无数据,南,2019-08-25,,70年,暂无数据,暂无数据,商品房,南棉万象城+北湖菜市场+荣和MOCO精装小三居+5号线地铁,https://nn.lianjia.com/ershoufang/105102912646.html,2020-01-15 00:24:06
金湖,青秀区,金源CBD现代城,,114万,1室1厅0厨0卫,高楼层 (共29层),61.62㎡,平层,暂无数据,框架结构,塔楼,简装,暂无数据,有,三梯四十八户,暂无数据,南,2019-08-18,,70年,暂无数据,暂无数据,商品房,户型方正 诚心急卖 随时可看房,https://nn.lianjia.com/ershoufang/105102873281.html,2020-01-15 00:24:07
金湖,青秀区,金源CBD现代城,,122.6万,1室0厅0厨0卫,高楼层 (共29层),66.29㎡,平层,暂无数据,框架结构,塔楼,简装,暂无数据,有,三梯四十八户,暂无数据,东南,2019-08-18,,70年,暂无数据,暂无数据,商品房,总价低 户型方正 通透好 诚心卖,https://nn.lianjia.com/ershoufang/105102873298.html,2020-01-15 00:24:07
蒲庙,邕宁区,大唐世家三区,,78万,2室1厅1厨1卫,中楼层 (共33层),66㎡,平层,暂无数据,框架结构,暂无数据,其他,暂无数据,有,两梯五户,暂无数据,南,2019-12-04,,70年,暂无数据,暂无数据,商品房,五象东 龙岗  户型方正采光好 离万达茂近精装修2居室,https://nn.lianjia.com/ershoufang/105103484827.html,2020-01-15 00:24:08
东沟岭,兴宁区,皇龍新城,,90万,2室2厅1厨1卫,高楼层 (共12层),89㎡,平层,暂无数据,框架结构,板塔结合,其他,暂无数据,有,十一梯七户,暂无数据,南 北,2019-11-26,,70年,暂无数据,暂无数据,商品房,皇龍新城 2室2厅 90万,https://nn.lianjia.com/ershoufang/105103432911.html,2020-01-15 00:24:08
凤岭北,青秀区,凤岭山语城,,95万,1室1厅1厨1卫,中楼层 (共34层),50㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯十八户,暂无数据,东南,2019-08-16,,70年,暂无数据,暂无数据,商品房,中铁 凤岭山语城 环境好 读书无忧业主诚心出售,https://nn.lianjia.com/ershoufang/105102862108.html,2020-01-15 00:24:09
星湖,青秀区,古城馨园,,286万,3室2厅1厨2卫,低楼层 (共27层),125.42㎡,平层,暂无数据,钢混结构,板楼,其他,暂无数据,暂无数据,一梯七户,暂无数据,南 北,2019-08-21,,70年,暂无数据,暂无数据,商品房,古城馨园 3室2厅 286万,https://nn.lianjia.com/ershoufang/105102893096.html,2020-01-15 00:24:11
朝阳,西乡塘区,新阳西平大楼,,46万,2室1厅1厨1卫,高楼层 (共9层),53.61㎡,平层,暂无数据,未知结构,暂无数据,其他,暂无数据,无,一梯两户,暂无数据,北,2019-08-12,,70年,暂无数据,暂无数据,商品房,新阳西平大楼 2室1厅 46万,https://nn.lianjia.com/ershoufang/105102842157.html,2020-01-15 00:24:12
大沙田,良庆区,慧谷阳光,,28万,1室0厅1厨1卫,中楼层 (共17层),34.11㎡,平层,暂无数据,钢混结构,塔楼,简装,暂无数据,有,三梯十九户,暂无数据,东,2019-07-30,,70年,暂无数据,暂无数据,商品房,慧谷阳光，标准大开间，业主诚售。,https://nn.lianjia.com/ershoufang/105102772651.html,2020-01-15 00:24:13
东葛路,青秀区,嘉和自由空间,,86万,2室1厅1厨1卫,高楼层 (共13层),71㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,暂无数据,一梯十七户,暂无数据,东南 南,2019-08-20,,70年,暂无数据,暂无数据,商品房,嘉和自由空间 2室1厅 86万,https://nn.lianjia.com/ershoufang/105102885256.html,2020-01-15 00:24:13
龙岗,邕宁区,龙域香醍半岛,,140万,2室2厅1厨1卫,高楼层 (共8层),130㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,一梯一户,暂无数据,南 北,2019-07-26,,70年,暂无数据,暂无数据,商品房,业主急售，急售，急售。红本在手，,https://nn.lianjia.com/ershoufang/105102749293.html,2020-01-15 00:24:15
朝阳,西乡塘区,瀚林新城,,120万,3室2厅1厨1卫,高楼层 (共33层),86㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯五户,暂无数据,南 北,2019-07-21,,70年,暂无数据,暂无数据,商品房,朝阳地区精装三房出售，房子户型好，装修好拎包入住,https://nn.lianjia.com/ershoufang/105102721908.html,2020-01-15 00:24:15
北湖南,西乡塘区,丰业·柠檬宿,,37万,1室1厅1厨1卫,中楼层 (共18层),42㎡,平层,暂无数据,未知结构,暂无数据,其他,暂无数据,有,两梯二十一户,暂无数据,南,2019-07-31,,70年,暂无数据,暂无数据,商品房,丰业·柠檬宿 1室1厅 37万,https://nn.lianjia.com/ershoufang/105102775371.html,2020-01-15 00:24:16
白沙星光,江南区,金康天和时代,,100万,1室0厅0厨0卫,低楼层 (共23层),117㎡,平层,暂无数据,钢混结构,塔楼,简装,暂无数据,有,两梯十六户,暂无数据,东南,2019-08-11,,70年,暂无数据,暂无数据,商品房,江南客运站  地铁口 星光大道 精装 房,https://nn.lianjia.com/ershoufang/105102835789.html,2020-01-15 00:24:16
东盟商务区,青秀区,保利21世家,,93万,1室0厅1厨1卫,中楼层 (共18层),43㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯五户,暂无数据,东南,2019-07-17,,70年,暂无数据,暂无数据,商品房,东盟商务区保利看小区花园大单间朝南东南户型好高层,https://nn.lianjia.com/ershoufang/105102702745.html,2020-01-15 00:24:19
仙葫,青秀区,联发·尚品,,91万,2室1厅1厨1卫,低楼层 (共18层),85㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,两梯四户,暂无数据,南 北,2019-07-30,,70年,暂无数据,暂无数据,商品房,联发尚品2房  视野开阔 采光通风好,https://nn.lianjia.com/ershoufang/105102770737.html,2020-01-15 00:24:20
白沙星光,江南区,荣耀江南,,158万,3室2厅1厨2卫,低楼层 (共32层),116.62㎡,平层,暂无数据,框架结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,东南,2019-05-27,,70年,暂无数据,暂无数据,商品房,江南万达旁  星光大道  三房两厅两卫,https://nn.lianjia.com/ershoufang/105102440779.html,2020-01-15 00:24:21
玉洞,良庆区,恒大御景,,92万,2室2厅1厨1卫,中楼层 (共29层),79.49㎡,平层,暂无数据,框架结构,塔楼,精装,暂无数据,有,两梯六户,暂无数据,东南,2019-05-24,,70年,暂无数据,暂无数据,商品房,恒大出品  精装标准两房  价格美丽,https://nn.lianjia.com/ershoufang/105102426279.html,2020-01-15 00:24:21
白沙星光,江南区,荣宝华商城,,76万,2室1厅1厨1卫,低楼层 (共6层),93㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,无,一梯四户,暂无数据,南,2019-07-07,,70年,暂无数据,暂无数据,商品房,荣宝华大两房，交通便利，步梯二楼适合老人小孩居住,https://nn.lianjia.com/ershoufang/105102642952.html,2020-01-15 00:24:22
白沙星光,江南区,美意居,,58万,1室1厅1厨1卫,高楼层 (共14层),46.8㎡,平层,暂无数据,未知结构,暂无数据,简装,暂无数据,有,两梯八户,暂无数据,北,2019-07-14,,70年,暂无数据,暂无数据,商品房,淡村菜市旁  小户型一房 灵动空间,https://nn.lianjia.com/ershoufang/105102685811.html,2020-01-15 00:24:23
凤岭北,青秀区,百花苑小区,,127.5万,2室1厅1厨1卫,中楼层 (共17层),85㎡,平层,暂无数据,框架结构,塔楼,简装,暂无数据,有,两梯八户,暂无数据,南,2019-06-21,,70年,暂无数据,暂无数据,商品房,此房楼层好，采光充足，配套醇熟，莘莘学子之居,https://nn.lianjia.com/ershoufang/105102565501.html,2020-01-15 00:24:26
仙葫,青秀区,润园 · 尚都,,55万,1室1厅1厨1卫,高楼层 (共28层),48㎡,平层,暂无数据,钢混结构,塔楼,简装,暂无数据,有,四梯五户,暂无数据,南,2019-05-15,,70年,暂无数据,暂无数据,商品房,润园尚都一房出售，看房方便，红本在手,https://nn.lianjia.com/ershoufang/105102385166.html,2020-01-15 00:24:28
白沙星光,江南区,荣宝华商城,,47万,1室1厅1厨1卫,中楼层 (共5层),48㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,无,一梯三户,暂无数据,西南,2019-07-11,,70年,暂无数据,暂无数据,商品房,荣宝华商城一房一厅小户型，低楼层适合老人居住,https://nn.lianjia.com/ershoufang/105102666856.html,2020-01-15 00:24:28
白沙星光,江南区,荣和新城A区,,78万,2室2厅1厨1卫,中楼层 (共7层),85.29㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,无,一梯两户,暂无数据,南,2019-11-03,,70年,暂无数据,暂无数据,商品房,步梯房  拎包入住   中间楼层   交通便利,https://nn.lianjia.com/ershoufang/105103304234.html,2020-01-15 00:24:30
凤岭北,青秀区,凤岭在水一方,,123万,3室2厅1厨1卫,中楼层 (共11层),90.03㎡,平层,暂无数据,钢混结构,板塔结合,其他,暂无数据,有,一梯两户,暂无数据,南,2019-12-14,,70年,暂无数据,暂无数据,商品房,楼层好  采光好  诚心出售   电梯房,https://nn.lianjia.com/ershoufang/105103545808.html,2020-01-15 00:24:31
大沙田,良庆区,滨江丽景花园,,60万,1室1厅1厨1卫,高楼层 (共15层),57㎡,平层,暂无数据,框架结构,板楼,简装,暂无数据,有,两梯七户,暂无数据,东南,2019-11-02,,70年,暂无数据,暂无数据,商品房,五象大道旁滨江丽景花园  旁边就是滨江公园 一房一厅,https://nn.lianjia.com/ershoufang/105103298058.html,2020-01-15 00:24:34
凤岭北,青秀区,保利·童心缘,,87万,1室1厅1厨1卫,中楼层 (共28层),51㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,三梯十四户,暂无数据,南,2019-11-01,,70年,暂无数据,暂无数据,商品房,保利童心缘，中间楼层，视野开阔，户型方正,https://nn.lianjia.com/ershoufang/105103296586.html,2020-01-15 00:24:39
白沙星光,江南区,锦绣江南,,76万,2室1厅1厨1卫,高楼层 (共6层),84.4㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,无,一梯四户,暂无数据,南,2019-10-31,,70年,暂无数据,暂无数据,商品房,锦绣江南刚需两房，江南客运站旁环境优美小区,https://nn.lianjia.com/ershoufang/105103290420.html,2020-01-15 00:24:39
安吉,西乡塘区,安吉万达广场,,95万,3室0厅0厨0卫,低楼层 (共24层),104.53㎡,平层,暂无数据,未知结构,暂无数据,简装,暂无数据,有,十二梯三户,暂无数据,东,2019-10-31,,70年,暂无数据,暂无数据,商品房,9只头精装  安吉万达广场办公楼,https://nn.lianjia.com/ershoufang/105103287702.html,2020-01-15 00:24:40
